"id";"data_inversa";"dia_semana";"horario";"uf";"br";"km";"municipio";"causa_acidente";"tipo_acidente";"classificacao_acidente";"fase_dia";"sentido_via";"condicao_metereologica";"tipo_pista";"tracado_via";"uso_solo";"pessoas";"mortos";"feridos_leves";"feridos_graves";"ilesos";"ignorados";"feridos";"veiculos";"latitude";"longitude";"regional";"delegacia";"uop"
183479;2019-01-05;"sábado";"00:10:00";"BA";116;826,8;"VITORIA DA CONQUISTA";"Desobediência às normas de trânsito pelo condutor";"Colisão frontal";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Reta";"Sim";2;0;1;0;1;0;1;2;-14,88424369;-40,8584029;"SPRF-BA";"DEL08-BA";"UOP01-DEL08-BA"
183480;2019-01-04;"sexta-feira";"23:40:00";"AL";316;141;"ESTRELA DE ALAGOAS";"Animais na Pista";"Atropelamento de Animal";"Sem Vítimas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Reta";"Não";1;0;0;0;1;0;0;1;-9,392029;-36,749443;"SPRF-AL";"DEL03-AL";"UOP01-DEL03-AL"
183481;2019-01-04;"sexta-feira";"23:50:00";"SC";101;88,5;"BARRA VELHA";"Ingestão de Álcool";"Saída de leito carroçável";"Sem Vítimas";"Plena Noite";"Decrescente";"Nublado";"Dupla";"Reta";"Sim";1;0;0;0;0;1;0;1;-26,65464173;-48,68742585;"SPRF-SC";"DEL03-SC";"UOP02-DEL03-SC"
183483;2019-01-05;"sábado";"01:45:00";"SP";488;4,3;"APARECIDA";"Desobediência às normas de trânsito pelo condutor";"Colisão com objeto estático";"Sem Vítimas";"Plena Noite";"Decrescente";"Chuva";"Simples";"Reta";"Não";2;0;0;0;2;0;0;2;-22,858398;-45,251377;"SPRF-SP";"DEL08-SP";"UOP01-DEL08-SP"
183484;2019-01-05;"sábado";"01:40:00";"SP";116;51,2;"LORENA";"Falta de Atenção à Condução";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Chuva";"Dupla";"Reta";"Não";2;0;0;1;0;1;1;2;-22,741575;-45,092064;"SPRF-SP";"DEL08-SP";"UOP03-DEL08-SP"
183486;2019-01-05;"sábado";"01:20:00";"CE";116;477,8;"MILAGRES";"Condutor Dormindo";"Saída de leito carroçável";"Sem Vítimas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Reta";"Não";2;0;0;0;2;0;0;1;-7,301562;-38,907394;"SPRF-CE";"DEL05-CE";"UOP03-DEL05-CE"
183487;2019-01-05;"sábado";"02:05:00";"RS";116;232;"NOVO HAMBURGO";"Ingestão de Álcool";"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Nublado";"Simples";"Aclive;Curva";"Sim";2;0;1;0;1;0;1;1;-29,63275;-51,143333;"SPRF-RS";"DEL01-RS";"UOP02-DEL01-RS"
183489;2019-01-05;"sábado";"02:27:00";"RN";427;99,2;"CAICO";"Ingestão de Álcool";"Colisão com objeto estático";"Com Vítimas Fatais";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Reta";"Sim";1;1;0;0;0;0;0;1;-6,459299;-37,09848;"SPRF-RN";"DEL03-RN";"UOP01-DEL03-RN"
183490;2019-01-05;"sábado";"03:55:00";"SC";470;38;"GASPAR";"Falta de Atenção à Condução";"Colisão frontal";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Nublado";"Simples";"Desvio Temporário";"Sim";2;0;1;0;1;0;1;2;-26,904108;-48,980164;"SPRF-SC";"DEL04-SC";"UOP01-DEL04-SC"
183491;2019-01-05;"sábado";"04:00:00";"RJ";101;296;"ITABORAI";"Falta de Atenção à Condução";"Capotamento";"Com Vítimas Feridas";"Amanhecer";"Crescente";"Céu Claro";"Múltipla";"Curva";"Sim";1;0;1;0;0;0;1;1;-22,767054;-42,910255;"SPRF-RJ";"DEL02-RJ";"DEL5/2-UOP04/RJ"
183493;2019-01-04;"sexta-feira";"14:20:00";"GO";60;105,4;"GOIANAPOLIS";"Mal Súbito";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nublado";"Dupla";"Reta";"Não";1;0;1;0;0;0;1;1;-16,4156;-49,0087;"SPRF-GO";"DEL02-GO";"UOP01-DEL02-GO"
183494;2019-01-05;"sábado";"04:00:00";"RJ";116;291;"BARRA MANSA";"Falta de Atenção à Condução";"Capotamento";"Sem Vítimas";"Plena Noite";"Crescente";"Nublado";"Simples";"Retorno Regulamentado";"Sim";1;0;0;0;1;0;0;1;-22,449371;-44,321712;"SPRF-RJ";"DEL07-RJ";"DEL5/7-UOP03/RJ"
183495;2019-01-05;"sábado";"05:00:00";"MG";50;93;"UBERLANDIA";"Falta de Atenção à Condução";"Capotamento";"Com Vítimas Feridas";"Amanhecer";"Decrescente";"Vento";"Dupla";"Reta";"Não";3;0;0;3;0;0;3;1;-19,0855;-48,1858;"SPRF-MG";"DEL15-MG";"UOP01-DEL15-MG"
183496;2019-01-05;"sábado";"04:15:00";"SC";101;147;"ITAPEMA";"Ingestão de Álcool";"Colisão traseira";"Sem Vítimas";"Plena Noite";"Crescente";"Nublado";"Dupla";"Reta";"Sim";2;0;0;0;2;0;0;2;-27,1012;-48,618;"SPRF-SC";"DEL04-SC";"UOP03-DEL04-SC"
183497;2019-01-05;"sábado";"05:30:00";"RJ";116;176;"NOVA IGUACU";"Condutor Dormindo";"Colisão traseira";"Sem Vítimas";"Amanhecer";"Decrescente";"Nublado";"Múltipla";"Reta";"Sim";3;0;0;0;3;0;0;3;-22,783915;-43,382023;"SPRF-RJ";"DEL01-RJ";"UOP02-DEL01-RJ"
183498;2019-01-05;"sábado";"05:10:00";"ES";262;2,8;"CARIACICA";"Condutor Dormindo";"Colisão com objeto estático";"Com Vítimas Feridas";"Amanhecer";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";1;0;1;0;0;0;1;1;-20,3326;-40,3608;"SPRF-ES";"DEL01-ES";"UOP01-DEL01-ES"
183499;2019-01-05;"sábado";"05:15:00";"SC";101;86,8;"BARRA VELHA";"Falta de Atenção do Pedestre";"Atropelamento de Pedestre";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Garoa/Chuvisco";"Múltipla";"Retorno Regulamentado";"Sim";2;0;1;0;1;0;1;2;-26,6423;-48,6895;"SPRF-SC";"DEL03-SC";"UOP02-DEL03-SC"
183500;2019-01-05;"sábado";"05:40:00";"SP";116;104,2;"PINDAMONHANGABA";"Ingestão de Álcool";"Atropelamento de Pedestre";"Com Vítimas Fatais";"Amanhecer";"Decrescente";"Chuva";"Dupla";"Declive;Reta";"Sim";4;1;0;2;1;0;2;2;-23,00342;-45,506306;"SPRF-SP";"DEL06-SP";"UOP01-DEL06-SP"
183501;2019-01-05;"sábado";"06:00:00";"MG";381;737,3;"TRES CORACOES";"Velocidade Incompatível";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Chuva";"Dupla";"Curva";"Não";4;0;2;2;0;0;4;1;-21,5656;-45,2439;"SPRF-MG";"DEL16-MG";"UOP02-DEL16-MG"
183503;2019-01-05;"sábado";"06:20:00";"ES";101;1,5;"SERRA";"Desobediência às normas de trânsito pelo condutor";"Atropelamento de Pedestre";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Curva";"Sim";2;0;1;0;1;0;1;2;-20,129093;-40,308125;"SPRF-ES";"DEL02-ES";"UOP01-DEL02-ES"
183504;2019-01-05;"sábado";"06:50:00";"GO";20;174;"ALVORADA DO NORTE";"Velocidade Incompatível";"Colisão traseira";"Com Vítimas Feridas";"Amanhecer";"Crescente";"Céu Claro";"Simples";"Reta";"Não";3;0;1;0;2;0;1;2;-14,519481;-46,528156;"SPRF-DF";"DEL02-DF";"UOP03-DEL02-DF"
183505;2019-01-05;"sábado";"06:15:00";"PR";376;668,1;"GUARATUBA";"Velocidade Incompatível";"Capotamento";"Com Vítimas Feridas";"Amanhecer";"Decrescente";"Chuva";"Dupla";"Curva";"Não";2;0;1;0;1;0;1;1;-25,86217298;-48,93671036;"SPRF-PR";"DEL01-PR";"DEL7/1-UOP08/PR"
183506;2019-01-05;"sábado";"03:00:00";"MT";174;312,8;"PONTES E LACERDA";"Falta de Atenção do Pedestre";"Atropelamento de Pedestre";"Com Vítimas Fatais";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Reta";"Não";2;1;0;0;1;0;0;2;-15,032198;-59,293877;"SPRF-MT";"DEL04-MT";"UOP01-DEL04-MT"
183507;2019-01-05;"sábado";"07:00:00";"MG";365;598;"UBERLANDIA";"Falta de Atenção à Condução";"Tombamento";"Com Vítimas Feridas";"Amanhecer";"Decrescente";"Nublado";"Simples";"Reta";"Não";2;0;2;0;0;0;2;1;-18,87867618;-48,09299469;"SPRF-MG";"DEL15-MG";"UOP02-DEL15-MG"
183510;2019-01-05;"sábado";"06:50:00";"GO";40;2,9;"VALPARAISO DE GOIAS";"Falta de Atenção à Condução";"Colisão traseira";"Com Vítimas Feridas";"Amanhecer";"Crescente";"Sol";"Dupla";"Reta";"Sim";2;0;1;0;1;0;1;2;-16,067129;-47,984235;"SPRF-DF";"DEL01-DF";"UOP01-DEL01-DF"
183512;2019-01-04;"sexta-feira";"16:10:00";"SC";282;50,8;"AGUAS MORNAS";"Velocidade Incompatível";"Capotamento";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Simples";"Reta";"Não";3;0;3;0;0;0;3;1;-27,708536;-48,952251;"SPRF-SC";"DEL01-SC";"UOP03-DEL01-SC"
183513;2019-01-05;"sábado";"06:30:00";"MT";364;277;"JACIARA";"Falta de Atenção à Condução";"Saída de leito carroçável";"Sem Vítimas";"Amanhecer";"Decrescente";"Chuva";"Dupla";"Declive";"Não";1;0;0;0;1;0;0;1;-15,950761;-54,999538;"SPRF-MT";"DEL02-MT";"UOP02-DEL05-MT"
183514;2019-01-05;"sábado";"05:00:00";"RR";401;0,6;"BOA VISTA";"Ingestão de Álcool";"Colisão com objeto estático";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";1;0;1;0;0;0;1;1;2,804041;-60,685828;"SPRF-RR";"DEL01-RR";"UOP01-DEL01-RR"
183517;2019-01-05;"sábado";"07:15:00";"MT";163;717;"SORRISO";"Avarias e/ou desgaste excessivo no pneu";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Simples";"Curva";"Não";3;0;3;0;0;0;3;1;-12,836;-55,824;"SPRF-MT";"DEL06-MT";"UOP01-DEL06-MT"
183518;2019-01-05;"sábado";"07:40:00";"MG";381;763,3;"CAMPANHA";"Condutor Dormindo";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Dupla";"Reta";"Não";4;0;3;1;0;0;4;1;-21,71691653;-45,37736535;"SPRF-MG";"DEL16-MG";"UOP02-DEL16-MG"
183519;2019-01-05;"sábado";"08:20:00";"DF";70;9,2;"BRASILIA";"Falta de Atenção à Condução";"Colisão lateral";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";2;0;1;0;1;0;1;2;-15,784615;-48,132023;"SPRF-DF";"DEL01-DF";"UOP02-DEL03-DF"
183520;2019-01-05;"sábado";"07:30:00";"MT";364;358;"SANTO ANTONIO DO LEVERGER";"Velocidade Incompatível";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Chuva";"Dupla";"Reta";"Não";2;0;1;0;1;0;1;1;-15,777861;-55,614037;"SPRF-MT";"DEL02-MT";"UOP02-DEL01-MT"
183522;2019-01-05;"sábado";"09:10:00";"PR";163;153,8;"SANTA LUCIA";"Falta de Atenção à Condução";"Colisão frontal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nublado";"Simples";"Curva";"Não";4;0;1;0;3;0;1;2;-25,394;-53,5766;"SPRF-PR";"DEL04-PR";"UOP05-DEL05-PR"
183523;2019-01-05;"sábado";"06:40:00";"RS";116;246,7;"SAO LEOPOLDO";"Falta de Atenção à Condução";"Colisão lateral";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Dupla";"Reta";"Sim";2;0;1;0;0;1;1;2;-29,76421483;-51,15353649;"SPRF-RS";"DEL01-RS";"UOP02-DEL01-RS"
183524;2019-01-05;"sábado";"09:10:00";"PR";116;56;"CAMPINA GRANDE DO SUL";"Falta de Atenção à Condução";"Saída de leito carroçável";"Sem Vítimas";"Pleno dia";"Decrescente";"Chuva";"Dupla";"Reta";"Não";2;0;0;0;2;0;0;1;-25,280983;-48,927372;"SPRF-PR";"DEL01-PR";"UOP02-DEL01-PR"
183525;2019-01-05;"sábado";"07:50:00";"SC";470;63,3;"INDAIAL";"Falta de Atenção à Condução";"Colisão frontal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Curva";"Sim";2;0;0;1;1;0;1;2;-26,872396;-49,19228;"SPRF-SC";"DEL04-SC";"UOP01-DEL04-SC"
183527;2019-01-05;"sábado";"09:25:00";"SP";116;513;"CAJATI";"Velocidade Incompatível";"Colisão com objeto estático";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Dupla";"Curva";"Não";2;0;1;0;1;0;1;1;-24,85249515;-48,210295;"SPRF-SP";"DEL05-SP";"UAP01-DEL05-SP"
183528;2019-01-05;"sábado";"09:00:00";"RN";101;102;"PARNAMIRIM";"Não guardar distância de segurança";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Múltipla";"Interseção de Vias";"Sim";3;0;2;0;1;0;2;2;-5,88861;-35,24033;"SPRF-RN";"DEL01-RN";"UOP01-DEL01-RN"
183529;2019-01-05;"sábado";"07:00:00";"RO";319;64;"PORTO VELHO";"Falta de Atenção à Condução";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Múltipla";"Reta";"Sim";2;0;1;0;1;0;1;2;-8,76611942;-63,88460755;"SPRF-RO";"DEL01-RO";"UOP01-DEL01-RO"
183530;2019-01-05;"sábado";"08:00:00";"RJ";40;105;"DUQUE DE CAXIAS";"Mal Súbito";"Colisão frontal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Múltipla";"Aclive";"Sim";2;0;1;0;1;0;1;2;-22,6476;-43,2836;"SPRF-RJ";"DEL01-RJ";"UOP01-DEL01-RJ"
183532;2019-01-04;"sexta-feira";"16:00:00";"RO";429;83,4;"ALVORADA DOESTE";"Falta de Atenção à Condução";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nublado";"Simples";"Curva";"Não";1;0;1;0;0;0;1;1;-11,287348;-62,230793;"SPRF-RO";"DEL02-RO";"UOP03-DEL02-RO"
183533;2019-01-05;"sábado";"10:00:00";"ES";259;49;"COLATINA";"Desobediência às normas de trânsito pelo condutor";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Interseção de Vias";"Não";2;0;1;0;1;0;1;2;-19,518734;-40,600407;"SPRF-ES";"DEL02-ES";"UOP01-DEL02-ES"
183534;2019-01-05;"sábado";"10:10:00";"RJ";101;67,3;"CAMPOS DOS GOYTACAZES";"Não guardar distância de segurança";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Sim";3;0;1;0;2;0;1;2;-21,769842;-41,353246;"SPRF-RJ";"DEL08-RJ";"UOP02-DEL08-RJ"
183535;2019-01-05;"sábado";"09:20:00";"PR";116;51;"CAMPINA GRANDE DO SUL";"Velocidade Incompatível";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Dupla";"Curva";"Não";2;0;1;0;1;0;1;1;-25,24455524;-48,90226543;"SPRF-PR";"DEL01-PR";"UOP02-DEL01-PR"
183539;2019-01-05;"sábado";"07:25:00";"AC";364;129;"RIO BRANCO";"Falta de Atenção à Condução";"Colisão lateral";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Não";3;0;3;0;0;0;3;2;-10,028815;-67,829361;"SPRF-AC";"DEL01-AC";"UOP01-DEL01-AC"
183541;2019-01-05;"sábado";"10:00:00";"PR";277;553,3;"CASCAVEL";"Falta de Atenção à Condução";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Garoa/Chuvisco";"Simples";"Reta";"Não";4;0;4;0;0;0;4;2;-25,08460258;-53,16651326;"SPRF-PR";"DEL04-PR";"UOP04-DEL04-PR"
183542;2019-01-05;"sábado";"09:45:00";"SP";116;277;"EMBU DAS ARTES";"Falta de Atenção à Condução";"Colisão com objeto estático";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Dupla";"Reta";"Não";1;0;0;1;0;0;1;1;-23,65175753;-46,84707642;"SPRF-SP";"DEL04-SP";"UOP01-DEL04-SP"
183544;2019-01-05;"sábado";"11:20:00";"RS";290;115;"ELDORADO DO SUL";"Falta de Atenção à Condução";"Colisão lateral";"Sem Vítimas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Não";6;0;0;0;6;0;0;2;-30,045572;-51,357651;"SPRF-RS";"DEL02-RS";"UOP01-DEL02-RS"
183547;2019-01-05;"sábado";"11:20:00";"GO";153;506,6;"APARECIDA DE GOIANIA";"Defeito Mecânico no Veículo";"Colisão traseira";"Sem Vítimas";"Pleno dia";"Decrescente";"Chuva";"Dupla";"Reta";"Sim";5;0;0;0;5;0;0;2;-16,7633;-49,24;"SPRF-GO";"DEL01-GO";"UOP01-DEL01-GO"
183548;2019-01-05;"sábado";"10:45:00";"CE";116;1,8;"FORTALEZA";"Não guardar distância de segurança";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Sol";"Múltipla";"Reta";"Sim";2;0;1;0;1;0;1;2;-3,765454;-38,518085;"SPRF-CE";"DEL01-CE";"UOP02-DEL01-CE"
183549;2019-01-05;"sábado";"11:40:00";"SP";381;69,5;"MAIRIPORA";"Pista Escorregadia";"Capotamento";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Garoa/Chuvisco";"Dupla";"Curva";"Não";2;0;1;0;1;0;1;1;-23,34854045;-46,56092978;"SPRF-SP";"DEL03-SP";"UOP01-DEL03-SP"
183551;2019-01-05;"sábado";"11:45:00";"GO";40;2;"VALPARAISO DE GOIAS";"Falta de Atenção à Condução";"Engavetamento";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";6;0;1;0;5;0;1;3;-16,067129;-47,984235;"SPRF-DF";"DEL01-DF";"UOP01-DEL01-DF"
183552;2019-01-05;"sábado";"09:42:00";"RS";472;417;"SAO BORJA";"Defeito na Via";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Não";5;0;2;2;1;0;4;1;-28,82152026;-56,05648837;"SPRF-RS";"DEL12-RS";"UOP01-DEL12-RS"
183554;2019-01-05;"sábado";"12:30:00";"MG";40;786,4;"JUIZ DE FORA";"Avarias e/ou desgaste excessivo no pneu";"Colisão com objeto estático";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Curva";"Não";2;0;2;0;0;0;2;1;-21,7522;-43,4452;"SPRF-MG";"DEL05-MG";"UOP01-DEL05-MG"
183555;2019-01-05;"sábado";"12:10:00";"SC";101;203,2;"SAO JOSE";"Desobediência às normas de trânsito pelo condutor";"Colisão lateral";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nublado";"Múltipla";"Interseção de Vias";"Sim";3;0;1;0;2;0;1;2;-27,5742;-48,6134;"SPRF-SC";"DEL01-SC";"UOP01-DEL01-SC"
183560;2019-01-05;"sábado";"09:00:00";"BA";418;90,5;"NOVA VICOSA";"Falta de Atenção à Condução";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Sim";3;0;0;1;2;0;1;3;-17,88480404;-39,87278245;"SPRF-BA";"DEL09-BA";"UOP02-DEL09-BA"
183561;2019-01-05;"sábado";"13:00:00";"SC";101;206;"SAO JOSE";"Defeito Mecânico no Veículo";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";5;0;1;0;4;0;1;4;-27,6001;-48,6225;"SPRF-SC";"DEL01-SC";"UOP01-DEL01-SC"
183564;2019-01-05;"sábado";"12:20:00";"AL";104;88,9;"RIO LARGO";"Falta de Atenção do Pedestre";"Atropelamento de Pedestre";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";3;0;0;2;0;1;2;3;-9,48139219;-35,8192277;"SPRF-AL";"DEL01-AL";"UOP01-DEL01-AL"
183565;2019-01-05;"sábado";"11:30:00";"PR";116;23;"ANTONINA";"Velocidade Incompatível";"Capotamento";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Dupla";"Curva";"Não";1;0;1;0;0;0;1;1;-25,110476;-48,75592;"SPRF-PR";"DEL01-PR";"UOP02-DEL01-PR"
183566;2019-01-05;"sábado";"13:20:00";"SC";282;4;"FLORIANOPOLIS";"Falta de Atenção à Condução";"Colisão lateral";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nublado";"Dupla";"Reta";"Sim";2;0;1;0;1;0;1;2;-27,592646;-48,604034;"SPRF-SC";"DEL01-SC";"UOP01-DEL01-SC"
183567;2019-01-05;"sábado";"11:40:00";"MG";262;400,1;"PARA DE MINAS";"Pista Escorregadia";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Retorno Regulamentado;Curva";"Sim";1;0;1;0;0;0;1;1;-19,8819;-44,6125;"SPRF-MG";"DEL01-MG";"UOP03-DEL01-MG"
183569;2019-01-05;"sábado";"14:00:00";"SC";101;206,8;"SAO JOSE";"Não guardar distância de segurança";"Colisão lateral";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nublado";"Múltipla";"Reta";"Sim";2;0;1;0;1;0;1;2;-27,6001;-48,6225;"SPRF-SC";"DEL01-SC";"UOP01-DEL01-SC"
183570;2019-01-05;"sábado";"13:00:00";"MG";381;729,9;"CARMO DA CACHOEIRA";"Pista Escorregadia";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Dupla";"Curva";"Não";3;0;2;0;1;0;2;1;-21,503;-45,215;"SPRF-MG";"DEL04-MG";"UOP02-DEL04-MG"
183571;2019-01-05;"sábado";"13:40:00";"MG";381;820,9;"CAREACU";"Ingestão de Álcool";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Chuva";"Dupla";"Reta;Declive;Retorno Regulamentado";"Não";6;0;6;0;0;0;6;2;-22,07583716;-45,70222378;"SPRF-MG";"DEL16-MG";"UOP02-DEL16-MG"
183572;2019-01-05;"sábado";"12:00:00";"PR";277;233,1;"FERNANDES PINHEIRO";"Falta de Atenção à Condução";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Simples";"Retorno Regulamentado";"Não";3;0;0;1;2;0;1;2;-25,46436244;-50,56858854;"SPRF-PR";"DEL03-PR";"UOP02-DEL08-PR"
183574;2019-01-05;"sábado";"10:10:00";"RO";364;430;"JARU";"Falta de Atenção à Condução";"Colisão lateral";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";2;0;1;0;1;0;1;2;-10,410982;-62,510101;"SPRF-RO";"DEL03-RO";"UOP02-DEL03-RO"
183576;2019-01-05;"sábado";"12:00:00";"RJ";40;55,3;"PETROPOLIS";"Falta de Atenção à Condução";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Dupla";"Retorno Regulamentado";"Sim";5;0;1;0;4;0;1;2;-22,3627;-43,1268;"SPRF-RJ";"DEL06-RJ";"UOP01-DEL06-RJ"
183577;2019-01-05;"sábado";"14:00:00";"GO";40;145;"CRISTALINA";"Ultrapassagem Indevida";"Colisão transversal";"Com Vítimas Fatais";"Pleno dia";"Decrescente";"Chuva";"Dupla";"Reta;Aclive";"Não";6;3;2;1;0;0;3;2;-16,986227;-47,24949;"SPRF-DF";"DEL01-DF";"UOP02-DEL01-DF"
183579;2019-01-05;"sábado";"13:20:00";"MG";153;165,1;"COMENDADOR GOMES";"Pista Escorregadia";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Simples";"Reta";"Não";3;0;1;0;2;0;1;1;-19,66580537;-48,98397419;"SPRF-MG";"DEL13-MG";"UOP02-DEL13-MG"
183581;2019-01-05;"sábado";"14:30:00";"RS";386;381,2;"TABAI";"Velocidade Incompatível";"Saída de leito carroçável";"Com Vítimas Fatais";"Pleno dia";"Crescente";"Nublado";"Dupla";"Reta";"Não";1;1;0;0;0;0;0;1;-29,66784576;-51,73684154;"SPRF-RS";"DEL04-RS";"UOP02-DEL04-RS"
183583;2019-01-05;"sábado";"14:35:00";"SC";101;146;"ITAPEMA";"Falta de Atenção à Condução";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Dupla";"Reta";"Sim";3;0;1;0;2;0;1;3;-27,0918;-48,6168;"SPRF-SC";"DEL04-SC";"UOP03-DEL04-SC"
183585;2019-01-05;"sábado";"13:20:00";"SP";116;291,8;"ITAPECERICA DA SERRA";"Velocidade Incompatível";"Capotamento";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Dupla";"Reta";"Não";2;0;1;0;1;0;1;1;-23,7306406;-46,89437281;"SPRF-SP";"DEL04-SP";"UOP01-DEL04-SP"
183586;2019-01-05;"sábado";"13:45:00";"PA";163;999;"SANTAREM";"Não guardar distância de segurança";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";4;0;3;0;1;0;3;3;-2,48046421;-54,73110887;"SPRF-PA";"DEL05-PA";"UOP01-DEL05-PA"
183587;2019-01-05;"sábado";"15:00:00";"RJ";40;105;"DUQUE DE CAXIAS";"Falta de Atenção do Pedestre";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Dupla";"Declive";"Sim";2;0;1;0;1;0;1;2;-22,6476;-43,2836;"SPRF-RJ";"DEL01-RJ";"UOP01-DEL01-RJ"
183588;2019-01-05;"sábado";"14:00:00";"PE";101;21,2;"GOIANA";"Falta de Atenção à Condução";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";3;0;3;0;0;0;3;2;-7,6764;-34,928;"SPRF-PE";"DEL01-PE";"UOP02-DEL01-PE"
183589;2019-01-05;"sábado";"10:25:00";"SC";282;210,8;"LAGES";"Desobediência às normas de trânsito pelo condutor";"Engavetamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Não";10;0;1;0;9;0;1;4;-27,778582;-50,231815;"SPRF-SC";"DEL05-SC";"UOP01-DEL05-SC"
183590;2019-01-05;"sábado";"14:40:00";"BA";324;599;"SIMOES FILHO";"Falta de Atenção à Condução";"Colisão com objeto estático";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";2;0;1;1;0;0;2;1;-12,75963955;-38,42644812;"SPRF-BA";"DEL01-BA";"UOP01-DEL01-BA"
