"id";"data_inversa";"dia_semana";"horario";"uf";"br";"km";"municipio";"causa_acidente";"tipo_acidente";"classificacao_acidente";"fase_dia";"sentido_via";"condicao_metereologica";"tipo_pista";"tracado_via";"uso_solo";"pessoas";"mortos";"feridos_leves";"feridos_graves";"ilesos";"ignorados";"feridos";"veiculos";"latitude";"longitude";"regional";"delegacia";"uop"
264533;2020-01-23;"quinta-feira";"00:00:00";"ES";101;145,9;"LINHARES";"Falta de Atenção à Condução";"Tombamento";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Nublado";"Simples";"Reta";"Sim";1;0;1;0;0;0;1;1;-19,36089598;-40,06464018;"SPRF-ES";"DEL04-ES";"UOP01-DEL04-ES"
264535;2020-01-23;"quinta-feira";"02:45:00";"PR";376;172,5;"MARINGA";"Falta de Atenção à Condução";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Chuva";"Dupla";"Reta";"Sim";1;0;0;1;0;0;1;1;-23,41611126;-51,9794029;"SPRF-PR";"DEL07-PR";"UOP01-DEL09-PR"
264538;2020-01-23;"quinta-feira";"02:30:00";"PI";343;3,9;"TERESINA";"Falta de Atenção à Condução";"Colisão com objeto estático";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Ignorado";"Múltipla";"Reta";"Sim";1;0;1;0;0;0;1;1;-5,08012933;-42,78863668;"SPRF-PI";"DEL01-PI";"UOP01-DEL01-PI"
264543;2020-01-22;"quarta-feira";"23:30:00";"RN";406;107,1;"JOAO CAMARA";"Agressão Externa";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";4;0;2;0;0;2;2;2;-5,56916965;-35,71418351;"SPRF-RN";"DEL02-RN";"UOP01-DEL02-RN"
264544;2020-01-23;"quinta-feira";"04:45:00";"SC";282;0,1;"FLORIANOPOLIS";"Velocidade Incompatível";"Saída de leito carroçável";"Sem Vítimas";"Amanhecer";"Decrescente";"Garoa/Chuvisco";"Dupla";"Reta";"Sim";1;0;0;0;0;1;0;1;-27,59845;-48,571995;"SPRF-SC";"DEL01-SC";"UOP01-DEL01-SC"
264545;2020-01-23;"quinta-feira";"03:46:00";"RJ";101;327;"RIO DE JANEIRO";"Falta de Atenção à Condução";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Nublado";"Dupla";"Reta";"Sim";3;0;0;1;2;0;1;2;-22,87117393;-43,15595099;"SPRF-RJ";"DEL02-RJ";"UOP01-DEL02-RJ"
264546;2020-01-23;"quinta-feira";"05:20:00";"SC";101;211,9;"PALHOCA";"Falta de Atenção à Condução";"Capotamento";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Dupla";"Interseção de Vias";"Sim";1;0;1;0;0;0;1;1;-27,62329313;-48,65245588;"SPRF-SC";"DEL01-SC";"UOP02-DEL01-SC"
264547;2020-01-23;"quinta-feira";"05:40:00";"SP";116;228,9;"SAO PAULO";"Falta de Atenção à Condução";"Colisão com objeto estático";"Com Vítimas Feridas";"Amanhecer";"Decrescente";"Garoa/Chuvisco";"Múltipla";"Aclive";"Sim";1;0;1;0;0;0;1;1;-23,50343484;-46,56638712;"SPRF-SP";"DEL01-SP";"UOP01-DEL01-SP"
264548;2020-01-23;"quinta-feira";"05:40:00";"PE";101;89,1;"CABO DE SANTO AGOSTINHO";"Agressão Externa";"Capotamento";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Dupla";"Reta";"Não";1;0;1;0;0;0;1;1;-8,20760697;-34,98372005;"SPRF-PE";"DEL01-PE";"UOP03-DEL01-PE"
264550;2020-01-23;"quinta-feira";"04:08:00";"RS";158;424;"SAO GABRIEL";"Animais na Pista";"Saída de leito carroçável";"Sem Vítimas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";1;0;0;0;1;0;0;1;-30,07894007;-54,61763683;"SPRF-RS";"DEL11-RS";"UOP02-DEL11-RS"
264551;2020-01-23;"quinta-feira";"04:50:00";"ES";262;168,9;"IBATIBA";"Ingestão de Álcool";"Colisão com objeto estático";"Sem Vítimas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Reta";"Não";2;0;0;0;2;0;0;2;-20,26473346;-41,57569885;"SPRF-ES";"DEL01-ES";"UOP02-DEL01-ES"
264552;2020-01-23;"quinta-feira";"06:00:00";"MG";251;505,9;"FRANCISCO SA";"Velocidade Incompatível";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Chuva";"Simples";"Curva";"Não";4;0;1;0;3;0;1;1;-16,61894941;-43,6887828;"SPRF-MG";"DEL12-MG";"UOP01-DEL12-MG"
264553;2020-01-23;"quinta-feira";"06:30:00";"MG";381;343,7;"BELA VISTA DE MINAS";"Desobediência às normas de trânsito pelo condutor";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Garoa/Chuvisco";"Simples";"Reta;Declive";"Não";1;0;1;0;0;0;1;1;-19,85663904;-43,10916603;"SPRF-MG";"DEL03-MG";"UOP01-DEL03-MG"
264555;2020-01-23;"quinta-feira";"02:40:00";"ES";262;169;"IBATIBA";"Pista Escorregadia";"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Chuva";"Simples";"Curva";"Não";1;0;1;0;0;0;1;1;-20,26441516;-41,57579944;"SPRF-ES";"DEL01-ES";"UOP02-DEL01-ES"
264557;2020-01-23;"quinta-feira";"07:05:00";"ES";101;0,3;"SERRA";"Falta de Atenção à Condução";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Múltipla";"Interseção de Vias";"Sim";2;0;1;0;0;1;1;2;-20,23385175;-40,2750206;"SPRF-ES";"DEL02-ES";"UOP01-DEL02-ES"
264559;2020-01-23;"quinta-feira";"06:25:00";"RJ";393;285,8;"VOLTA REDONDA";"Desobediência às normas de trânsito pelo condutor";"Colisão lateral";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Sim";3;0;2;0;1;0;2;2;-22,481726;-44,06308602;"SPRF-RJ";"DEL05-RJ";"UOP04-DEL05-RJ"
264561;2020-01-23;"quinta-feira";"06:55:00";"SC";280;126,7;"RIO NEGRINHO";"Falta de Atenção à Condução";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Sim";2;0;1;0;1;0;1;2;-26,23779604;-49,49427399;"SPRF-SC";"DEL06-SC";"UOP03-DEL06-SC"
264563;2020-01-23;"quinta-feira";"08:10:00";"SP";381;69;"MAIRIPORA";"Velocidade Incompatível";"Colisão com objeto estático";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Garoa/Chuvisco";"Dupla";"Curva";"Não";1;0;1;0;0;0;1;1;-23,34553108;-46,56787903;"SPRF-SP";"DEL03-SP";"UOP01-DEL03-SP"
264564;2020-01-23;"quinta-feira";"08:10:00";"PR";376;177,5;"MARINGA";"Falta de Atenção à Condução";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Chuva";"Dupla";"Reta";"Sim";4;0;1;0;3;0;1;4;-23,41493429;-51,92529202;"SPRF-PR";"DEL07-PR";"UOP01-DEL09-PR"
264565;2020-01-23;"quinta-feira";"07:30:00";"SC";101;45;"JOINVILLE";"Velocidade Incompatível";"Engavetamento";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Dupla";"Reta";"Sim";5;0;1;0;4;0;1;5;-26,32214492;-48,8689509;"SPRF-SC";"DEL03-SC";"UOP01-DEL03-SC"
264570;2020-01-23;"quinta-feira";"08:30:00";"ES";262;1,7;"CARIACICA";"Falta de Atenção à Condução";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Múltipla";"Reta";"Sim";4;0;1;1;2;0;2;3;-20,32955204;-40,35492602;"SPRF-ES";"DEL01-ES";"UOP01-DEL01-ES"
264571;2020-01-23;"quinta-feira";"08:40:00";"MG";381;704,5;"LAVRAS";"Velocidade Incompatível";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Chuva";"Dupla";"Curva";"Não";2;0;2;0;0;0;2;1;-21,34177704;-45,17643719;"SPRF-MG";"DEL04-MG";"UOP02-DEL04-MG"
264572;2020-01-23;"quinta-feira";"08:00:00";"PR";116;0,5;"CAMPINA GRANDE DO SUL";"Pista Escorregadia";"Colisão com objeto estático";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Garoa/Chuvisco";"Múltipla";"Curva";"Não";4;0;3;0;1;0;3;1;-25,0604;-48,562973;"SPRF-PR";"DEL01-PR";"UOP02-DEL01-PR"
264574;2020-01-23;"quinta-feira";"09:20:00";"ES";101;102,8;"SOORETAMA";"Falta de Atenção à Condução";"Colisão frontal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Não";3;0;1;1;1;0;2;2;-18,99655669;-40,00319452;"SPRF-ES";"DEL04-ES";"UOP01-DEL04-ES"
264575;2020-01-23;"quinta-feira";"09:40:00";"RJ";101;432;"MANGARATIBA";"Velocidade Incompatível";"Colisão com objeto estático";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Simples";"Aclive;Curva";"Não";1;0;0;1;0;0;1;1;-22,93499785;-44,02779579;"SPRF-RJ";"DEL03-RJ";"UOP01-DEL03-RJ"
264577;2020-01-23;"quinta-feira";"10:20:00";"MG";381;697,4;"LAVRAS";"Velocidade Incompatível";"Saída de leito carroçável";"Com Vítimas Fatais";"Pleno dia";"Crescente";"Chuva";"Dupla";"Curva";"Não";2;2;0;0;0;0;0;1;-21,29043096;-45,14791909;"SPRF-MG";"DEL04-MG";"UOP02-DEL04-MG"
264586;2020-01-23;"quinta-feira";"08:00:00";"MG";381;937,3;"EXTREMA";"Velocidade Incompatível";"Colisão com objeto estático";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Chuva";"Dupla";"Curva";"Não";4;0;1;0;3;0;1;1;-22,81209888;-46,28668327;"SPRF-MG";"DEL16-MG";"UOP03-DEL16-MG"
264588;2020-01-23;"quinta-feira";"11:00:00";"SC";101;198;"BIGUACU";"Velocidade Incompatível";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Chuva";"Múltipla";"Reta";"Sim";1;0;1;0;0;0;1;1;-27,52658712;-48,63506019;"SPRF-SC";"DEL01-SC";"UOP01-DEL01-SC"
264590;2020-01-23;"quinta-feira";"11:00:00";"CE";20;317;"CANINDE";"Fenômenos da Natureza";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Chuva";"Simples";"Curva";"Não";1;0;1;0;0;0;1;1;-4,29121502;-39,24974699;"SPRF-CE";"DEL02-CE";"UOP01-DEL02-CE"
264591;2020-01-23;"quinta-feira";"11:00:00";"SE";101;63,1;"ROSARIO DO CATETE";"Falta de Atenção à Condução";"Colisão frontal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nublado";"Simples";"Reta";"Sim";6;0;1;0;5;0;1;4;-10,6919344;-37,04082067;"SPRF-SE";"DEL02-SE";"UOP02-DEL02-SE"
264592;2020-01-23;"quinta-feira";"10:40:00";"RJ";40;116;"DUQUE DE CAXIAS";"Falta de Atenção à Condução";"Colisão lateral";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Chuva";"Dupla";"Reta";"Sim";4;0;1;0;3;0;1;4;-22,73662299;-43,28858785;"SPRF-RJ";"DEL01-RJ";"UOP01-DEL01-RJ"
264593;2020-01-23;"quinta-feira";"09:15:00";"SC";280;99,5;"SAO BENTO DO SUL";"Velocidade Incompatível";"Colisão frontal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Simples";"Declive;Curva";"Não";2;0;0;1;1;0;1;2;-26,37135578;-49,32640314;"SPRF-SC";"DEL06-SC";"UOP03-DEL06-SC"
264595;2020-01-23;"quinta-feira";"12:05:00";"MG";40;679,8;"RESSAQUINHA";"Pista Escorregadia";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Dupla";"Curva";"Não";2;0;1;0;1;0;1;1;-21,03303867;-43,7767048;"SPRF-MG";"DEL05-MG";"UOP02-DEL05-MG"
264597;2020-01-23;"quinta-feira";"11:40:00";"SC";282;606,9;"MARAVILHA";"Desobediência às normas de trânsito pelo condutor";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Interseção de Vias";"Sim";2;0;1;0;1;0;1;2;-26,778643;-53,198692;"SPRF-SC";"DEL07-SC";"UOP02-DEL07-SC"
264598;2020-01-23;"quinta-feira";"12:20:00";"CE";222;55,9;"SAO GONCALO DO AMARANTE";"Falta de Atenção à Condução";"Saída de leito carroçável";"Com Vítimas Fatais";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Não";1;1;0;0;0;0;0;1;-3,669763;-39,048829;"SPRF-CE";"DEL01-CE";"UOP03-DEL01-CE"
264600;2020-01-23;"quinta-feira";"12:30:00";"SP";116;65;"GUARATINGUETA";"Pista Escorregadia";"Colisão com objeto estático";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Chuva";"Dupla";"Declive;Interseção de Vias";"Sim";1;0;1;0;0;0;1;1;-22,8228748;-45,19273281;"SPRF-SP";"DEL08-SP";"UOP01-DEL08-SP"
264601;2020-01-23;"quinta-feira";"12:00:00";"PR";116;14;"CAMPINA GRANDE DO SUL";"Velocidade Incompatível";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Garoa/Chuvisco";"Dupla";"Curva";"Sim";2;0;1;0;1;0;1;1;-25,09836429;-48,67391969;"SPRF-PR";"DEL01-PR";"UOP02-DEL01-PR"
264603;2020-01-23;"quinta-feira";"12:45:00";"RS";386;353,9;"ESTRELA";"Velocidade Incompatível";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Sol";"Dupla";"Reta";"Sim";1;0;0;1;0;0;1;1;-29,50376864;-51,94521211;"SPRF-RS";"DEL04-RS";"UOP02-DEL04-RS"
264604;2020-01-23;"quinta-feira";"12:50:00";"SC";101;209,2;"SAO JOSE";"Falta de Atenção à Condução";"Engavetamento";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Dupla";"Reta";"Sim";3;0;1;0;2;0;1;3;-27,61000542;-48,63895057;"SPRF-SC";"DEL01-SC";"UOP01-DEL01-SC"
264605;2020-01-23;"quinta-feira";"12:40:00";"SC";101;120;"ITAJAI";"Velocidade Incompatível";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Dupla";"Reta";"Sim";2;0;1;0;1;0;1;2;-26,912758;-48,711998;"SPRF-SC";"DEL04-SC";"UOP04-DEL04-SC"
264607;2020-01-23;"quinta-feira";"13:15:00";"MG";40;558,9;"NOVA LIMA";"Avarias e/ou desgaste excessivo no pneu";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Chuva";"Dupla";"Reta";"Sim";1;0;1;0;0;0;1;1;-20,11082646;-43,97221642;"SPRF-MG";"DEL01-MG";"UOP02-DEL01-MG"
264609;2020-01-23;"quinta-feira";"07:45:00";"MG";262;37,5;"MANHUACU";"Falta de Atenção à Condução";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Simples";"Reta";"Sim";2;0;0;1;1;0;1;2;-20,25748975;-42,03048732;"SPRF-MG";"DEL06-MG";"UOP03-DEL06-MG"
264610;2020-01-23;"quinta-feira";"13:25:00";"MG";381;704,1;"LAVRAS";"Falta de Atenção à Condução";"Colisão com objeto estático";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Garoa/Chuvisco";"Dupla";"Curva";"Não";1;0;1;0;0;0;1;1;-21,30970168;-45,16183728;"SPRF-MG";"DEL04-MG";"UOP02-DEL04-MG"
264611;2020-01-23;"quinta-feira";"11:30:00";"PB";230;124,8;"RIACHAO DO BACAMARTE";"Falta de Atenção à Condução";"Capotamento";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Dupla";"Curva";"Não";2;0;1;0;1;0;1;1;-7,2465;-35,6751;"SPRF-PB";"DEL02-PB";"UOP01-DEL02-PB"
264614;2020-01-23;"quinta-feira";"14:20:00";"SC";280;83,7;"CORUPA";"Pista Escorregadia";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Garoa/Chuvisco";"Simples";"Rotatória";"Sim";1;0;1;0;0;0;1;1;-26,43797588;-49,23478097;"SPRF-SC";"DEL06-SC";"UOP03-DEL06-SC"
264618;2020-01-23;"quinta-feira";"14:40:00";"MG";381;838,5;"SAO SEBASTIAO DA BELA VISTA";"Velocidade Incompatível";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Chuva";"Dupla";"Curva";"Não";5;0;3;0;2;0;3;2;-22,19252695;-45,84775906;"SPRF-MG";"DEL16-MG";"UOP01-DEL16-MG"
264619;2020-01-15;"quarta-feira";"11:40:00";"SC";470;136,7;"RIO DO SUL";"Desobediência às normas de trânsito pelo condutor";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Múltipla";"Interseção de Vias";"Sim";2;0;1;0;1;0;1;2;-27,194323;-49,624554;"SPRF-SC";"DEL04-SC";"UOP02-DEL04-SC"
264622;2020-01-19;"domingo";"17:00:00";"SC";470;124,4;"IBIRAMA";"Velocidade Incompatível";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Curva";"Não";2;0;1;1;0;0;2;1;-27,113192;-49,529163;"SPRF-SC";"DEL04-SC";"UOP02-DEL04-SC"
264623;2020-01-23;"quinta-feira";"15:05:00";"SP";116;218;"GUARULHOS";"Falta de Atenção à Condução";"Engavetamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nublado";"Múltipla";"Reta";"Sim";7;0;3;0;4;0;3;5;-23,457972;-46,479927;"SPRF-SP";"DEL01-SP";"UOP01-DEL01-SP"
264624;2020-01-23;"quinta-feira";"08:40:00";"SC";470;95,6;"APIUNA";"Condutor Dormindo";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nublado";"Simples";"Curva";"Não";4;0;0;4;0;0;4;1;-27,01892787;-49,37067032;"SPRF-SC";"DEL04-SC";"UOP01-DEL04-SC"
264625;2020-01-23;"quinta-feira";"13:00:00";"MG";459;105,2;"POUSO ALEGRE";"Velocidade Incompatível";"Colisão com objeto estático";"Sem Vítimas";"Pleno dia";"Crescente";"Chuva";"Dupla";"Curva";"Não";1;0;0;0;0;1;0;1;-22,23972844;-45,88679275;"SPRF-MG";"DEL16-MG";"UOP01-DEL16-MG"
264626;2020-01-23;"quinta-feira";"15:00:00";"RJ";40;115;"DUQUE DE CAXIAS";"Falta de Atenção à Condução";"Colisão com objeto estático";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Chuva";"Múltipla";"Reta";"Sim";3;0;0;1;2;0;1;2;-22,72756999;-43,2891609;"SPRF-RJ";"DEL01-RJ";"UOP01-DEL01-RJ"
264629;2020-01-23;"quinta-feira";"15:20:00";"SC";101;238;"PALHOCA";"Falta de Atenção à Condução";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Dupla";"Reta;Declive";"Sim";2;0;1;0;1;0;1;2;-27,84293889;-48,63471922;"SPRF-SC";"DEL01-SC";"UOP02-DEL01-SC"
264631;2020-01-23;"quinta-feira";"15:30:00";"GO";80;150;"SANTA RITA DO NOVO DESTINO";"Velocidade Incompatível";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Chuva";"Simples";"Curva";"Não";5;0;5;0;0;0;5;1;-14,855327;-49,023165;"SPRF-GO";"DEL07-GO";"UOP01-DEL07-GO"
264634;2020-01-23;"quinta-feira";"15:00:00";"RJ";101;430,3;"MANGARATIBA";"Velocidade Incompatível";"Colisão com objeto estático";"Sem Vítimas";"Pleno dia";"Decrescente";"Chuva";"Simples";"Curva";"Não";1;0;0;0;1;0;0;1;-22,9373692;-44,01457787;"SPRF-RJ";"DEL03-RJ";"UOP01-DEL03-RJ"
264635;2020-01-23;"quinta-feira";"16:30:00";"MG";262;127,9;"RIO CASCA";"Velocidade Incompatível";"Colisão frontal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Chuva";"Simples";"Curva";"Não";3;0;2;1;0;0;3;2;-20,18090294;-42,69776582;"SPRF-MG";"DEL03-MG";"UOP03-DEL03-MG"
264639;2020-01-23;"quinta-feira";"16:42:00";"TO";153;334;"GUARAI";"Falta de Atenção à Condução";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Garoa/Chuvisco";"Simples";"Reta";"Sim";3;0;1;0;1;1;1;3;-8,835718;-48,512123;"SPRF-TO";"DEL02-TO";"UOP02-DEL02-TO"
264640;2020-01-23;"quinta-feira";"14:10:00";"RJ";116;177,5;"NOVA IGUACU";"Falta de Atenção à Condução";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Chuva";"Dupla";"Reta";"Sim";1;0;1;0;0;0;1;1;-22,750761;-43,4397541;"SPRF-RJ";"DEL01-RJ";"UOP02-DEL01-RJ"
264641;2020-01-23;"quinta-feira";"16:55:00";"SP";116;417;"JUQUIA";"Pista Escorregadia";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Dupla";"Reta";"Não";3;0;1;0;2;0;1;1;-24,348866;-47,651479;"SPRF-SP";"DEL05-SP";"UOP01-DEL05-SP"
264643;2020-01-23;"quinta-feira";"16:28:00";"PE";232;269;"SERTANIA";"Pista Escorregadia";"Saída de leito carroçável";"Sem Vítimas";"Pleno dia";"Decrescente";"Chuva";"Simples";"Curva";"Não";1;0;0;0;1;0;0;1;-8,40520693;-37,20955497;"SPRF-PE";"DEL03-PE";"UOP02-DEL03-PE"
264644;2020-01-23;"quinta-feira";"09:20:00";"MG";381;250;"SANTANA DO PARAISO";"Desobediência às normas de trânsito pelo condutor";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Simples";"Reta";"Sim";5;0;2;0;1;2;2;3;-19,48378419;-42,55378491;"SPRF-MG";"DEL06-MG";"UOP01-DEL06-MG"
264645;2020-01-23;"quinta-feira";"17:10:00";"SC";470;71,1;"INDAIAL";"Falta de Atenção à Condução";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";2;0;1;0;1;0;1;2;-26,895243;-49,262104;"SPRF-SC";"DEL04-SC";"UOP01-DEL04-SC"
264646;2020-01-23;"quinta-feira";"17:00:00";"SP";381;60,5;"MAIRIPORA";"Pista Escorregadia";"Colisão com objeto estático";"Com Vítimas Feridas";"Anoitecer";"Crescente";"Chuva";"Dupla";"Curva";"Sim";2;0;1;0;1;0;1;1;-23,28957673;-46,58729853;"SPRF-SP";"DEL03-SP";"UOP01-DEL03-SP"
264647;2020-01-23;"quinta-feira";"09:00:00";"MG";40;177,8;"JOAO PINHEIRO";"Pista Escorregadia";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Simples";"Reta";"Não";3;0;0;1;2;0;1;1;-17,96439426;-46,00613626;"SPRF-MG";"DEL14-MG";"UOP02-DEL14-MG"
264650;2020-01-23;"quinta-feira";"17:00:00";"MG";381;905,2;"CAMBUI";"Velocidade Incompatível";"Colisão com objeto estático";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Dupla";"Declive;Curva";"Não";1;0;1;0;0;0;1;1;-22,66142316;-46,08856458;"SPRF-MG";"DEL16-MG";"UOP03-DEL16-MG"
264654;2020-01-23;"quinta-feira";"17:00:00";"MG";381;646;"SANTO ANTONIO DO AMPARO";"Falta de Atenção à Condução";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nublado";"Dupla";"Curva";"Não";4;0;4;0;0;0;4;1;-20,94498781;-44,8811245;"SPRF-MG";"DEL04-MG";"UOP01-DEL04-MG"
264655;2020-01-23;"quinta-feira";"17:00:00";"MG";262;369;"JUATUBA";"Pista Escorregadia";"Colisão com objeto estático";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Dupla";"Reta";"Não";2;0;1;0;1;0;1;1;-19,970807;-44,289881;"SPRF-MG";"DEL01-MG";"UOP03-DEL01-MG"
264656;2020-01-23;"quinta-feira";"18:00:00";"SC";101;208,3;"SAO JOSE";"Falta de Atenção à Condução";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nublado";"Múltipla";"Aclive;Interseção de Vias";"Sim";2;0;2;0;0;0;2;1;-27,60333197;-48,63215089;"SPRF-SC";"DEL01-SC";"UOP01-DEL01-SC"
264657;2020-01-23;"quinta-feira";"16:30:00";"MG";40;510;"RIBEIRAO DAS NEVES";"Avarias e/ou desgaste excessivo no pneu";"Saída de leito carroçável";"Sem Vítimas";"Pleno dia";"Decrescente";"Chuva";"Dupla";"Reta";"Sim";1;0;0;0;1;0;0;1;-19,77463885;-44,12321882;"SPRF-MG";"DEL01-MG";"UOP02-DEL01-MG"
264658;2020-01-23;"quinta-feira";"17:30:00";"CE";116;4,7;"FORTALEZA";"Desobediência às normas de trânsito pelo condutor";"Colisão traseira";"Com Vítimas Feridas";"Anoitecer";"Crescente";"Nublado";"Múltipla";"Reta";"Sim";2;0;2;0;0;0;2;2;-3,79256394;-38,50891471;"SPRF-CE";"DEL01-CE";"UOP02-DEL01-CE"
264659;2020-01-23;"quinta-feira";"17:20:00";"MG";40;716;"BARBACENA";"Velocidade Incompatível";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Garoa/Chuvisco";"Dupla";"Viaduto";"Não";3;0;3;0;0;0;3;1;-21,27016947;-43,649894;"SPRF-MG";"DEL05-MG";"UOP01-DEL05-MG"
264661;2020-01-23;"quinta-feira";"17:05:00";"PE";232;9,1;"RECIFE";"Falta de Atenção à Condução";"Engavetamento";"Sem Vítimas";"Anoitecer";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";6;0;0;0;6;0;0;6;-8,07764447;-34,97863609;"SPRF-PE";"DEL01-PE";"UOP01-DEL01-PE"
264662;2020-01-23;"quinta-feira";"17:54:00";"PR";476;132;"CURITIBA";"Falta de Atenção à Condução";"Colisão lateral";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Múltipla";"Reta";"Sim";2;0;1;0;1;0;1;2;-25,460718;-49,250488;"SPRF-PR";"DEL01-PR";"UOP03-DEL01-PR"
264663;2020-01-23;"quinta-feira";"11:50:00";"MG";40;618;"CONGONHAS";"Desobediência às normas de trânsito pelo condutor";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Chuva";"Simples";"Reta";"Não";2;0;1;0;1;0;1;2;-20,5615888;-43,81227278;"SPRF-MG";"DEL05-MG";"UOP02-DEL05-MG"
264665;2020-01-23;"quinta-feira";"17:50:00";"PE";104;76,5;"CARUARU";"Falta de Atenção à Condução";"Colisão lateral";"Com Vítimas Feridas";"Anoitecer";"Crescente";"Nublado";"Simples";"Curva";"Não";2;0;1;0;1;0;1;2;-8,367286;-35,985153;"SPRF-PE";"DEL02-PE";"UOP01-DEL02-PE"
