"id";"data_inversa";"dia_semana";"horario";"uf";"br";"km";"municipio";"causa_acidente";"tipo_acidente";"classificacao_acidente";"fase_dia";"sentido_via";"condicao_metereologica";"tipo_pista";"tracado_via";"uso_solo";"pessoas";"mortos";"feridos_leves";"feridos_graves";"ilesos";"ignorados";"feridos";"veiculos";"latitude";"longitude";"regional";"delegacia";"uop"
341045;2021-02-16;"terça-feira";"10:00:00";"RS";293;12;"CAPAO DO LEAO";"Animais na Pista";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Sim";2;0;1;0;1;0;1;2;-31,75636452;-52,44078991;"SPRF-RS";"DEL07-RS";"UOP01-DEL07-RS"
341046;2021-02-16;"terça-feira";"08:10:00";"MA";10;248,9;"IMPERATRIZ";"Acumulo de areia ou detritos sobre o pavimento";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nublado";"Simples";"Reta";"Sim";1;0;1;0;0;0;1;1;-5,566143;-47,449028;"SPRF-MA";"DEL04-MA";"UOP01-DEL04-MA"
341047;2021-02-16;"terça-feira";"08:50:00";"PB";104;115,8;"LAGOA SECA";"Ausência de reação do condutor";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Curva";"Sim";1;0;1;0;0;0;1;1;-7,172018;-35,85983397;"SPRF-PB";"DEL02-PB";"UOP04-DEL02-PB"
341049;2021-02-16;"terça-feira";"09:30:00";"MG";40;515;"RIBEIRAO DAS NEVES";"Avarias e/ou desgaste excessivo no pneu";"Saída de leito carroçável";"Sem Vítimas";"Pleno dia";"Decrescente";"Nublado";"Dupla";"Curva;Declive";"Sim";1;0;0;0;0;1;0;1;-19,8090079;-44,09493479;"SPRF-MG";"DEL01-MG";"UOP02-DEL01-MG"
341050;2021-02-16;"terça-feira";"10:40:00";"PR";277;106;"CAMPO LARGO";"Objeto estático sobre o leito carroçável";"Engavetamento";"Sem Vítimas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Declive;Reta";"Não";4;0;0;0;2;2;0;3;-25,47984808;-49,3494472;"SPRF-PR";"DEL01-PR";"UOP01-DEL01-PR"
341054;2021-02-16;"terça-feira";"10:50:00";"SC";470;50,8;"BLUMENAU";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Múltipla";"Declive;Interseção de Vias";"Sim";2;0;1;0;1;0;1;2;-26,86230437;-49,08200026;"SPRF-SC";"DEL04-SC";"UOP01-DEL04-SC"
341055;2021-02-16;"terça-feira";"12:05:00";"SC";101;251,8;"PAULO LOPES";"Demais falhas mecânicas ou elétricas";"Incêndio";"Sem Vítimas";"Pleno dia";"Crescente";"Céu Claro";"Múltipla";"Reta";"Sim";2;0;0;0;2;0;0;1;-27,94186028;-48,66644267;"SPRF-SC";"DEL02-SC";"UOP03-DEL02-SC"
341057;2021-02-16;"terça-feira";"12:50:00";"PE";101;95,3;"CABO DE SANTO AGOSTINHO";"Velocidade Incompatível";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";2;0;2;0;0;0;2;1;-8,25099;-35,01426;"SPRF-PE";"DEL01-PE";"UOP03-DEL01-PE"
341059;2021-02-16;"terça-feira";"11:30:00";"MT";163;90,2;"RONDONOPOLIS";"Chuva";"Capotamento";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Dupla";"Curva";"Não";3;0;1;0;2;0;1;1;-16,74053802;-54,64595296;"SPRF-MT";"DEL02-MT";"UOP01-DEL02-MT"
341060;2021-02-16;"terça-feira";"13:20:00";"PI";343;434;"LAGOINHA DO PIAUI";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Fatais";"Pleno dia";"Crescente";"Chuva";"Simples";"Reta";"Não";3;1;0;1;1;0;1;2;-5,802182;-42,62067;"SPRF-PI";"DEL01-PI";"UOP02-DEL01-PI"
341061;2021-02-16;"terça-feira";"13:00:00";"RJ";101;426;"MANGARATIBA";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Rotatória";"Não";4;0;0;2;2;0;2;2;-22,92769078;-43,97265811;"SPRF-RJ";"DEL03-RJ";"UOP03-DEL03-RJ"
341062;2021-02-16;"terça-feira";"13:30:00";"ES";262;1;"CARIACICA";"Manobra de mudança de faixa";"Colisão lateral";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Ponte";"Não";3;0;1;1;1;0;2;2;-20,32955204;-40,35492602;"SPRF-ES";"DEL01-ES";"UOP01-DEL01-ES"
341065;2021-02-16;"terça-feira";"14:00:00";"RJ";101;282;"ITABORAI";"Curva acentuada";"Colisão com objeto";"Com Vítimas Fatais";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Declive";"Não";1;1;0;0;0;0;0;1;-22,7371391;-42,79664601;"SPRF-RJ";"DEL02-RJ";"UOP03-DEL02-RJ"
341068;2021-02-16;"terça-feira";"13:20:00";"MT";364;194;"RONDONOPOLIS";"Transitar na contramão";"Colisão lateral";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Simples";"Reta";"Não";2;0;1;0;1;0;1;2;-16,52647302;-54,59191501;"SPRF-MT";"DEL02-MT";"UOP01-DEL02-MT"
341069;2021-02-16;"terça-feira";"12:30:00";"CE";20;337,8;"CARIDADE";"Velocidade Incompatível";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Simples";"Curva";"Não";1;0;1;0;0;0;1;1;-4,15564756;-39,13797913;"SPRF-CE";"DEL02-CE";"UOP01-DEL02-CE"
341071;2021-02-16;"terça-feira";"09:00:00";"PB";104;130,8;"CAMPINA GRANDE";"Ausência de reação do condutor";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Sim";2;0;0;1;0;1;1;2;-7,29900408;-35,89187256;"SPRF-PB";"DEL02-PB";"UOP03-DEL02-PB"
341073;2021-02-16;"terça-feira";"12:10:00";"MG";153;150;"COMENDADOR GOMES";"Avarias e/ou desgaste excessivo no pneu";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nublado";"Simples";"Curva";"Não";1;0;1;0;0;0;1;1;-19,6373804;-48,87226618;"SPRF-MG";"DEL13-MG";"UOP02-DEL13-MG"
341074;2021-02-16;"terça-feira";"14:50:00";"SC";101;41;"JOINVILLE";"Reação tardia ou ineficiente do condutor";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Rotatória";"Sim";2;0;1;0;1;0;1;2;-26,31884433;-48,87126446;"SPRF-SC";"DEL03-SC";"UOP01-DEL03-SC"
341076;2021-02-16;"terça-feira";"14:30:00";"PR";369;372;"CAMPO MOURAO";"Acumulo de água sobre o pavimento";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Simples";"Curva";"Não";2;0;1;0;1;0;1;1;-24,1556;-52,4658;"SPRF-PR";"DEL09-PR";"UOP03-DEL09-PR"
341077;2021-02-16;"terça-feira";"10:30:00";"GO";364;152,3;"JATAI";"Animais na Pista";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Declive";"Não";1;0;1;0;0;0;1;1;-18,151361;-51,44133;"SPRF-GO";"DEL05-GO";"UOP01-DEL05-GO"
341078;2021-02-16;"terça-feira";"14:30:00";"BA";324;520;"FEIRA DE SANTANA";"Avarias e/ou desgaste excessivo no pneu";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";2;0;2;0;0;0;2;1;-12,286329;-38,917032;"SPRF-BA";"DEL01-BA";"UOP03-DEL01-BA"
341082;2021-02-16;"terça-feira";"15:20:00";"MG";381;480;"CONTAGEM";"Ausência de reação do condutor";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";1;0;1;0;0;0;1;1;-19,95749597;-44,07899901;"SPRF-MG";"DEL01-MG";"UOP03-DEL01-MG"
341083;2021-02-16;"terça-feira";"15:30:00";"SP";116;287;"ITAPECERICA DA SERRA";"Pista Escorregadia";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nublado";"Simples";"Rotatória";"Não";1;0;1;0;0;0;1;1;-23,71441779;-46,87929634;"SPRF-SP";"DEL04-SP";"UOP01-DEL04-SP"
341084;2021-02-16;"terça-feira";"14:30:00";"MT";163;101,4;"RONDONOPOLIS";"Acumulo de água sobre o pavimento";"Capotamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Chuva";"Dupla";"Reta";"Não";2;0;2;0;0;0;2;1;-16,65297112;-54,68569822;"SPRF-MT";"DEL02-MT";"UOP01-DEL02-MT"
341085;2021-02-16;"terça-feira";"14:30:00";"RJ";40;106;"DUQUE DE CAXIAS";"Condutor deixou de manter distância do veículo da frente";"Colisão lateral";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";2;0;1;0;1;0;1;2;-22,64679;-43,283726;"SPRF-RJ";"DEL01-RJ";"UOP01-DEL01-RJ"
341086;2021-02-16;"terça-feira";"14:30:00";"PE";232;78,2;"GRAVATA";"Acessar a via sem observar a presença dos outros veículos";"Colisão frontal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Múltipla";"Reta";"Sim";2;0;1;0;1;0;1;2;-8,194052;-35,553985;"SPRF-PE";"DEL02-PE";"UOP02-DEL02PE"
341088;2021-02-16;"terça-feira";"16:20:00";"BA";116;418;"FEIRA DE SANTANA";"Manobra de mudança de faixa";"Colisão lateral";"Sem Vítimas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Sim";2;0;0;0;2;0;0;2;-12,19774076;-38,9654261;"SPRF-BA";"DEL02-BA";"UOP01-DEL02-BA"
341089;2021-02-16;"terça-feira";"16:25:00";"SC";101;357,8;"SANGAO";"Condutor Dormindo";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Garoa/Chuvisco";"Dupla";"Reta";"Não";2;0;2;0;0;0;2;1;-28,635168;-49,09467;"SPRF-SC";"DEL02-SC";"UOP01-DEL02-SC"
341090;2021-02-16;"terça-feira";"16:20:00";"RN";405;46;"APODI";"Obras na pista";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Garoa/Chuvisco";"Simples";"Reta";"Não";5;0;3;1;1;0;4;1;-5,43064602;-37,65390597;"SPRF-RN";"DEL04-RN";"UOP02-DEL04-RN"
341093;2021-02-16;"terça-feira";"16:45:00";"ES";101;262,5;"SERRA";"Velocidade Incompatível";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Garoa/Chuvisco";"Dupla";"Reta";"Sim";8;0;1;1;4;2;2;5;-20,1605755;-40,2756024;"SPRF-ES";"DEL02-ES";"UOP01-DEL02-ES"
341094;2021-02-16;"terça-feira";"16:30:00";"PB";101;86;"BAYEUX";"Reação tardia ou ineficiente do condutor";"Colisão com objeto";"Sem Vítimas";"Pleno dia";"Decrescente";"Nublado";"Dupla";"Viaduto";"Sim";1;0;0;0;0;1;0;1;-7,14994451;-34,91172021;"SPRF-PB";"DEL01-PB";"UOP01-DEL01-PB"
341097;2021-02-16;"terça-feira";"16:00:00";"PE";232;99,5;"BEZERROS";"Manobra de mudança de faixa";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Simples";"Reta";"Sim";1;0;1;0;0;0;1;1;-8,237717;-35,73892;"SPRF-PE";"DEL02-PE";"UOP02-DEL02PE"
341098;2021-02-16;"terça-feira";"17:30:00";"GO";153;493;"GOIANIA";"Transitar na contramão";"Colisão traseira";"Sem Vítimas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Declive";"Sim";2;0;0;0;2;0;0;2;-16,6537;-49,2172;"SPRF-GO";"DEL01-GO";"UOP01-DEL01-GO"
341099;2021-02-16;"terça-feira";"15:50:00";"RJ";101;391;"ITAGUAI";"Demais falhas mecânicas ou elétricas";"Incêndio";"Sem Vítimas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";1;0;0;0;1;0;0;1;-22,894827;-43,68492;"SPRF-RJ";"DEL03-RJ";"UOP01-DEL03-RJ"
341102;2021-02-16;"terça-feira";"17:50:00";"PE";101;43,8;"IGARASSU";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Com Vítimas Feridas";"Anoitecer";"Crescente";"Vento";"Múltipla";"Reta";"Sim";3;0;1;0;2;0;1;2;-7,84753808;-34,90977038;"SPRF-PE";"DEL01-PE";"UOP02-DEL01-PE"
341103;2021-02-12;"sexta-feira";"11:15:00";"SC";282;49;"AGUAS MORNAS";"Condutor Dormindo";"Capotamento";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Simples";"Declive";"Não";2;0;1;0;1;0;1;2;-27,712931;-48,943741;"SPRF-SC";"DEL01-SC";"UOP03-DEL01-SC"
341104;2021-02-16;"terça-feira";"17:55:00";"RS";290;19,3;"SANTO ANTONIO DA PATRULHA";"Reação tardia ou ineficiente do condutor";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Múltipla";"Reta";"Não";6;0;2;0;4;0;2;2;-29,886535;-50,451436;"SPRF-RS";"DEL03-RS";"UOP01-DEL03-RS"
341105;2021-02-16;"terça-feira";"17:00:00";"BA";418;57;"CARAVELAS";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Com Vítimas Feridas";"Anoitecer";"Crescente";"Céu Claro";"Simples";"Reta";"Não";4;0;3;0;0;1;3;2;-17,76479675;-39,59539638;"SPRF-BA";"DEL09-BA";"UOP02-DEL09-BA"
341106;2021-02-16;"terça-feira";"16:20:00";"MT";174;4;"PONTES E LACERDA";"Acumulo de areia ou detritos sobre o pavimento";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nublado";"Simples";"Reta";"Sim";1;0;1;0;0;0;1;1;-15;-59;"SPRF-MT";"DEL03-MT";"UOP01-DEL03-MT"
341107;2021-02-16;"terça-feira";"17:20:00";"GO";153;503,1;"APARECIDA DE GOIANIA";"Ausência de sinalização";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Anoitecer";"Crescente";"Nublado";"Dupla";"Curva";"Sim";3;0;0;1;2;0;1;3;-16,7366;-49,243;"SPRF-GO";"DEL01-GO";"UOP01-DEL01-GO"
341108;2021-02-16;"terça-feira";"12:30:00";"GO";153;20,7;"PORANGATU";"Condutor Dormindo";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Não";3;0;3;0;0;0;3;1;-13,003985;-49,158108;"SPRF-GO";"DEL07-GO";"UOP01-DEL07-GO"
341109;2021-02-16;"terça-feira";"17:08:00";"SC";470;174,8;"POUSO REDONDO";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Simples";"Interseção de Vias";"Sim";3;0;1;0;2;0;1;2;-27,258179;-49,929146;"SPRF-SC";"DEL04-SC";"UOP02-DEL04-SC"
341113;2021-02-16;"terça-feira";"18:29:00";"RN";304;279,9;"MACAIBA";"Reação tardia ou ineficiente do condutor";"Tombamento";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Nublado";"Simples";"Rotatória";"Não";1;0;1;0;0;0;1;1;-5,889381;-35,49145;"SPRF-RN";"DEL01-RN";"UOP02-DEL01-RN"
341114;2021-02-16;"terça-feira";"18:40:00";"PR";376;357;"ORTIGUEIRA";"Reação tardia ou ineficiente do condutor";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Curva";"Não";1;0;1;0;0;0;1;1;-24,29316601;-50,87585101;"SPRF-PR";"DEL07-PR";"UOP03-DEL07-PR"
341115;2021-02-16;"terça-feira";"18:55:00";"CE";116;20;"EUSEBIO";"Acesso irregular";"Atropelamento de Pedestre";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Nublado";"Dupla";"Reta";"Sim";2;0;1;0;0;1;1;2;-3,92277497;-38,50762327;"SPRF-CE";"DEL01-CE";"UOP02-DEL01-CE"
341116;2021-02-16;"terça-feira";"17:00:00";"MS";376;11,9;"DOURADOS";"Avarias e/ou desgaste excessivo no pneu";"Saída de leito carroçável";"Com Vítimas Feridas";"Anoitecer";"Crescente";"Céu Claro";"Simples";"Reta";"Não";2;0;1;1;0;0;2;1;-22,26978204;-54,62598605;"SPRF-MS";"DEL04-MS";"UOP04-DEL04-MS"
341117;2021-02-16;"terça-feira";"18:20:00";"SP";116;272,7;"TABOAO DA SERRA";"Manobra de mudança de faixa";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Anoitecer";"Crescente";"Nublado";"Dupla";"Reta";"Sim";3;0;1;0;1;1;1;3;-23,621691;-46,813288;"SPRF-SP";"DEL04-SP";"UOP01-DEL04-SP"
341119;2021-02-16;"terça-feira";"17:50:00";"DF";80;12,8;"BRASILIA";"Ingestão de álcool pelo condutor";"Colisão traseira";"Sem Vítimas";"Anoitecer";"Crescente";"Nublado";"Simples";"Curva";"Sim";2;0;0;0;2;0;0;2;-15,729063;-48,193009;"SPRF-DF";"DEL03-DF";"UOP02-DEL03-DF"
341120;2021-02-16;"terça-feira";"18:40:00";"PI";343;1;"TERESINA";"Desrespeitar a preferência no cruzamento";"Colisão transversal";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Chuva";"Dupla";"Reta";"Sim";2;0;1;0;1;0;1;2;-5,089569;-42,802288;"SPRF-PI";"DEL01-PI";"UOP01-DEL01-PI"
341124;2021-02-16;"terça-feira";"19:30:00";"GO";153;508;"APARECIDA DE GOIANIA";"Ingestão de álcool pelo condutor";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Nublado";"Dupla";"Declive;Curva";"Sim";2;0;1;1;0;0;2;1;-16,7804;-49,2371;"SPRF-GO";"DEL01-GO";"UOP03-DEL01-GO"
341125;2021-02-16;"terça-feira";"16:40:00";"PR";373;389;"CANDOI";"Manobra de mudança de faixa";"Saída de leito carroçável";"Sem Vítimas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Não";1;0;0;0;1;0;0;1;-25,51684399;-51,96266503;"SPRF-PR";"DEL08-PR";"UOP01-DEL08-PR"
341126;2021-02-16;"terça-feira";"18:00:00";"MG";267;28,5;"ARGIRITA";"Falta de acostamento";"Saída de leito carroçável";"Com Vítimas Feridas";"Anoitecer";"Crescente";"Nublado";"Simples";"Curva";"Não";1;0;1;0;0;0;1;1;-21,62799078;-42,83040926;"SPRF-MG";"DEL07-MG";"UOP01-DEL07-MG"
341128;2021-02-16;"terça-feira";"20:10:00";"MG";381;485;"BETIM";"Avarias e/ou desgaste excessivo no pneu";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";2;0;1;0;1;0;1;1;-19,95659361;-44,12622893;"SPRF-MG";"DEL01-MG";"UOP03-DEL01-MG"
341133;2021-02-16;"terça-feira";"17:30:00";"GO";153;628,3;"MORRINHOS";"Chuva";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Dupla";"Reta";"Não";2;0;1;0;1;0;1;1;-17,7843;-49,1865;"SPRF-GO";"DEL03-GO";"UOP01-DEL03-GO"
341134;2021-02-16;"terça-feira";"20:35:00";"GO";153;703;"ITUMBIARA";"Deficiência do Sistema de Iluminação/Sinalização";"Capotamento";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Dupla";"Reta;Ponte";"Sim";2;0;1;0;1;0;1;1;-18,411018;-49,195927;"SPRF-GO";"DEL03-GO";"UOP02-DEL03-GO"
341137;2021-02-16;"terça-feira";"19:00:00";"PA";316;64;"CASTANHAL";"Demais falhas mecânicas ou elétricas";"Colisão transversal";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Nublado";"Dupla";"Reta";"Sim";5;0;3;0;2;0;3;2;-1,29629557;-47,91983997;"SPRF-PA";"DEL01-PA";"UOP01-DEL01-PA"
341140;2021-02-16;"terça-feira";"19:09:00";"AM";230;613;"HUMAITA";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Interseção de Vias";"Sim";4;0;2;0;2;0;2;2;-7,52123527;-63,03625703;"SPRF-AM";"DEL01-AM";"UOP05-DEL01-AM"
341141;2021-02-16;"terça-feira";"20:20:00";"SC";470;68,1;"INDAIAL";"Acesso irregular";"Colisão transversal";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Reta";"Não";3;0;0;2;1;0;2;2;-26,877615;-49,239231;"SPRF-SC";"DEL04-SC";"UOP01-DEL04-SC"
341142;2021-02-16;"terça-feira";"19:00:00";"PR";467;93,5;"CASCAVEL";"Ingestão de álcool pelo condutor";"Saída de leito carroçável";"Com Vítimas Feridas";"Anoitecer";"Crescente";"Céu Claro";"Dupla";"Curva;Aclive";"Não";1;0;1;0;0;0;1;1;-24,8599;-53,5868;"SPRF-PR";"DEL04-PR";"UOP01-DEL04-PR"
341143;2021-02-16;"terça-feira";"19:10:00";"MT";163;546;"DIAMANTINO";"Chuva";"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Chuva";"Simples";"Reta";"Não";2;0;1;0;1;0;1;1;-14,34231194;-56,14794124;"SPRF-MT";"DEL01-MT";"UOP01-DEL01-MT"
341144;2021-02-16;"terça-feira";"21:30:00";"SP";381;76;"SAO PAULO";"Velocidade Incompatível";"Capotamento";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Dupla";"Curva";"Não";2;0;2;0;0;0;2;2;-23,38372401;-46,56502116;"SPRF-SP";"DEL03-SP";"UOP01-DEL03-SP"
341147;2021-02-16;"terça-feira";"19:45:00";"PI";20;333,2;"SANTO ANTONIO DE LISBOA";"Animais na Pista";"Atropelamento de Animal";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Nublado";"Simples";"Reta";"Não";5;0;4;1;0;0;5;1;-7,05602222;-41,23787169;"SPRF-PI";"DEL04-PI";"UOP01-DEL04-PI"
341148;2021-02-16;"terça-feira";"21:30:00";"ES";101;335;"GUARAPARI";"Velocidade Incompatível";"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Nublado";"Dupla";"Curva";"Sim";1;0;0;1;0;0;1;1;-20,62718356;-40,52742029;"SPRF-ES";"DEL03-ES";"UOP01-DEL03-ES"
341150;2021-02-16;"terça-feira";"22:20:00";"DF";20;11,5;"BRASILIA";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Garoa/Chuvisco";"Dupla";"Reta";"Sim";5;0;1;0;4;0;1;2;-15,64654;-47,766422;"SPRF-DF";"DEL02-DF";"UOP01-DEL02-DF"
341151;2021-02-16;"terça-feira";"21:25:00";"MS";163;148;"NAVIRAI";"Ingestão de álcool pelo condutor";"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Reta";"Não";1;0;1;0;0;0;1;1;-22,97569122;-54,41510119;"SPRF-MS";"DEL09-MS";"UOP01-DEL09-MS"
341152;2021-02-16;"terça-feira";"20:00:00";"SC";282;155,5;"BOM RETIRO";"Animais na Pista";"Atropelamento de Animal";"Sem Vítimas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";3;0;0;0;3;0;0;2;-27,739244;-49,734146;"SPRF-SC";"DEL05-SC";"UOP01-DEL05-SC"
341153;2021-02-16;"terça-feira";"22:45:00";"CE";116;16;"ITAITINGA";"Iluminação deficiente";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Chuva";"Dupla";"Reta";"Sim";1;0;1;0;0;0;1;1;-3,88732794;-38,50185439;"SPRF-CE";"DEL01-CE";"UOP02-DEL01-CE"
341154;2021-02-16;"terça-feira";"21:30:00";"PB";101;29;"MAMANGUAPE";"Ingestão de álcool pelo condutor";"Colisão com objeto";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Nublado";"Dupla";"Interseção de Vias";"Não";2;0;1;0;1;0;1;1;-6,74032319;-35,13146581;"SPRF-PB";"DEL01-PB";"UOP04-DEL01-PB"
341156;2021-02-16;"terça-feira";"18:45:00";"PE";316;331,5;"FLORESTA";"Animais na Pista";"Atropelamento de Animal";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Reta";"Não";1;0;1;0;0;0;1;1;-8,75082452;-38,40150973;"SPRF-PE";"DEL04-PE";"UOP03-DEL04-PE"
341157;2021-02-16;"terça-feira";"18:45:00";"SC";282;370;"ERVAL VELHO";"Ingestão de álcool pelo condutor";"Colisão transversal";"Sem Vítimas";"Anoitecer";"Decrescente";"Céu Claro";"Simples";"Rotatória";"Sim";2;0;0;0;2;0;0;2;-27,268663;-51,443768;"SPRF-SC";"DEL07-SC";"UOP05-DEL07-SC"
341158;2021-02-16;"terça-feira";"18:30:00";"SC";282;396,9;"JOACABA";"Ausência de reação do condutor";"Colisão lateral sentido oposto";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Curva";"Não";2;0;1;0;1;0;1;2;-27,155375;-51,601593;"SPRF-SC";"DEL07-SC";"UOP05-DEL07-SC"
341160;2021-02-16;"terça-feira";"23:00:00";"RS";101;4,5;"TORRES";"Ingestão de álcool pelo condutor";"Saída de leito carroçável";"Sem Vítimas";"Plena Noite";"Decrescente";"Nublado";"Dupla";"Curva;Aclive";"Não";1;0;0;0;1;0;0;1;-29,32909775;-49,7828722;"SPRF-RS";"DEL03-RS";"UOP02-DEL03-RS"
341161;2021-02-16;"terça-feira";"23:15:00";"RS";290;79,5;"GRAVATAI";"Velocidade Incompatível";"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Retorno Regulamentado";"Sim";1;0;1;0;0;0;1;1;-29,952908;-51,048054;"SPRF-RS";"DEL01-RS";"UOP01-DEL01-RS"
341162;2021-02-16;"terça-feira";"23:03:00";"MG";50;198;"DELTA";"Reação tardia ou ineficiente do condutor";"Atropelamento de Pedestre";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";2;0;1;0;0;1;1;2;-19,915821;-47,829349;"SPRF-MG";"DEL13-MG";"UOP01-DEL13-MG"
341163;2021-02-16;"terça-feira";"21:10:00";"PI";343;202,8;"PIRIPIRI";"Ausência de reação do condutor";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";4;0;0;1;3;0;1;2;-4,395802;-41,859032;"SPRF-PI";"DEL02-PI";"UOP01-DEL02-PI"
